BJD dmag e_dmag chk1 chk2 chk3
8101.125362254679 0.44049999999999834 0.00381051177665153 0.3656999999999986 1.2325500000000016 1.4017500000000016
8101.125940960366 0.45423333333333105 0.00381051177665153 0.36439999999999984 1.2287 1.4069000000000003
8101.126508095767 0.45906666666666673 0.00381051177665153 0.3603999999999985 1.2371499999999997 1.4024500000000018
8101.127098381519 0.45923333333333183 0.0038202675880682027 0.35749999999999815 1.237400000000001 1.405100000000001
8101.127665517386 0.46713333333333296 0.00381051177665153 0.36050000000000004 1.23785 1.40165
8101.128244223073 0.4648666666666674 0.00381051177665153 0.3591999999999995 1.2375999999999987 1.4032
8101.128822938539 0.47663333333333213 0.00381051177665153 0.35720000000000063 1.236950000000002 1.4058499999999992
8101.129401644226 0.47699999999999854 0.00381051177665153 0.3637499999999996 1.2302999999999997 1.405949999999999
8101.129980349913 0.48263333333333414 0.00381051177665153 0.36050000000000004 1.233649999999999 1.405850000000001
8101.130559065379 0.4841333333333324 0.00381051177665153 0.36604999999999954 1.23245 1.4015000000000004
8101.131137771066 0.48389999999999844 0.00381051177665153 0.35850000000000115 1.239749999999999 1.4017499999999998
8101.131716486998 0.4892000000000003 0.00381051177665153 0.35999999999999943 1.2384000000000022 1.4015999999999984
8101.132295192685 0.4938333333333347 0.00381051177665153 0.36125000000000007 1.2417499999999997 1.3970000000000002
8101.132873897906 0.4871666666666652 0.00381051177665153 0.35845000000000127 1.2417999999999978 1.399750000000001
8101.133452613838 0.49403333333333244 0.00381051177665153 0.3689 1.2362000000000002 1.3948999999999998
8101.134031319525 0.49210000000000065 0.00381051177665153 0.36134999999999984 1.2394499999999997 1.3992000000000004
8101.134621605277 0.4946333333333328 0.00381051177665153 0.35930000000000106 1.2407000000000004 1.3999999999999986
8101.135200310964 0.49019999999999975 0.00381051177665153 0.35939999999999905 1.2390000000000008 1.4016000000000002
8101.13577902643 0.4906666666666659 0.00381051177665153 0.36880000000000024 1.234 1.3972000000000016
8101.136346161831 0.49683333333333124 0.00381051177665153 0.35975 1.2342499999999994 1.4059999999999988
8101.136936437804 0.49159999999999826 0.00381051177665153 0.3640499999999989 1.2340499999999999 1.4019000000000013
8101.13751515327 0.479000000000001 0.00381051177665153 0.36405000000000065 1.237350000000001 1.3986
8101.138082288671 0.4811333333333341 0.00381051177665153 0.36275000000000013 1.2336500000000008 1.403599999999999
8101.138660994358 0.4769333333333332 0.00381051177665153 0.36439999999999984 1.2337999999999987 1.4017999999999997
8101.139239700045 0.4756666666666671 0.00381051177665153 0.3595000000000006 1.2345999999999986 1.4059000000000008
8101.139829985797 0.4662999999999986 0.00381051177665153 0.35684999999999967 1.240499999999999 1.4026499999999995
8101.140408701263 0.46773333333333333 0.00381051177665153 0.3606499999999997 1.2342499999999994 1.405100000000001
8101.14098740695 0.45826666666666505 0.00381051177665153 0.3581499999999984 1.2401499999999999 1.4017
8101.142133248039 0.44683333333333053 0.00381051177665153 0.3645499999999995 1.2334999999999994 1.4019500000000011
8101.142711963505 0.43799999999999706 0.00381051177665153 0.3669000000000011 1.238699999999998 1.394400000000001
8101.143302239012 0.4352333333333327 0.00381051177665153 0.3573500000000003 1.2416 1.4010499999999997
8101.143880954944 0.4317000000000011 0.00381051177665153 0.36554999999999893 1.2349499999999995 1.3995000000000015
8101.14447124023 0.42703333333333227 0.00381051177665153 0.35765000000000136 1.2411499999999993 1.4011999999999993
8101.145049945917 0.4114333333333313 0.00381051177665153 0.36575000000000024 1.2402499999999996 1.3939999999999984
8101.145617081318 0.40310000000000024 0.00381051177665153 0.3533999999999988 1.2431999999999999 1.4034000000000013
8101.146195787005 0.39496666666666513 0.00381051177665153 0.3604000000000003 1.2392500000000002 1.4003500000000013
8101.146774502471 0.38790000000000013 0.00381051177665153 0.3643499999999982 1.2315000000000005 1.4041500000000013
8101.147353208158 0.38129999999999953 0.00381051177665153 0.3637499999999996 1.2325499999999998 1.4037000000000006
8101.147931913845 0.3717666666666659 0.00381051177665153 0.35904999999999987 1.237 1.40395
8101.148510629311 0.35513333333333286 0.00381051177665153 0.3623000000000012 1.227500000000001 1.4101999999999997
8101.149089334998 0.3509999999999991 0.00381051177665153 0.3648000000000007 1.2337499999999988 1.4014500000000005
8101.149679620285 0.341566666666667 0.00381051177665153 0.36100000000000065 1.237449999999999 1.4015500000000003
8101.150258325972 0.32783333333333253 0.00381051177665153 0.35930000000000106 1.234399999999999 1.4062999999999999
8101.150837041438 0.31453333333333333 0.00381051177665153 0.36214999999999975 1.2333499999999997 1.4045000000000005
8101.151415747125 0.3122999999999987 0.00381051177665153 0.35999999999999943 1.2363000000000017 1.4036999999999988
8101.151994452812 0.30446666666666644 0.00381051177665153 0.36160000000000103 1.238949999999999 1.399449999999998
8101.152584738098 0.29156666666666453 0.00381051177665153 0.3578500000000009 1.2323500000000003 1.4097999999999988
8101.153151873499 0.28346666666666387 0.00381051177665153 0.3650500000000001 1.2338500000000003 1.4010999999999996
8101.153730579186 0.26893333333333125 0.00381051177665153 0.36350000000000016 1.23785 1.3986499999999982
8101.154309294652 0.25673333333333126 0.00381051177665153 0.36079999999999934 1.235149999999999 1.4040499999999998
8101.154888000339 0.24933333333333252 0.00381051177665153 0.3650000000000002 1.2388999999999992 1.3960999999999988
8101.155466715805 0.23696666666666566 0.00381051177665153 0.3537999999999979 1.2391000000000005 1.4071000000000016
8101.156056991313 0.2281333333333322 0.00381051177665153 0.3647000000000009 1.2342499999999994 1.4010499999999997
8101.156635706779 0.22130000000000116 0.00381051177665153 0.35384999999999955 1.2376500000000004 1.4085000000000019
8101.157214412466 0.21829999999999927 0.00381051177665153 0.3637499999999996 1.2321000000000009 1.4041499999999996
8101.157804697752 0.20283333333333253 0.00381051177665153 0.357050000000001 1.2391999999999985 1.4037500000000005
8101.158383403439 0.1935333333333329 0.00381051177665153 0.3618499999999987 1.2336500000000008 1.4045000000000005
8101.15895053884 0.18899999999999828 0.00381051177665153 0.36495000000000033 1.2343499999999992 1.4007000000000005
8101.159529254306 0.18783333333333196 0.00381051177665153 0.36439999999999984 1.2315500000000021 1.404049999999998
8101.160107959993 0.17143333333333288 0.00381051177665153 0.3600499999999993 1.2318500000000014 1.408100000000001
8101.160686665215 0.16250000000000142 0.00381051177665153 0.3584999999999994 1.2380999999999993 1.4034000000000013
8101.161265380681 0.16146666666666398 0.00381051177665153 0.3631000000000011 1.2378999999999998 1.3989999999999991
8101.161844086368 0.15539999999999843 0.00381051177665153 0.3553499999999996 1.2386999999999997 1.405949999999999
8101.162411221769 0.1393333333333313 0.00381051177665153 0.35809999999999853 1.2392000000000003 1.4027000000000012
8101.163001507055 0.13663333333333227 0.00381051177665153 0.36710000000000065 1.2345500000000005 1.3983500000000006
8101.163580212742 0.1274333333333324 0.00381051177665153 0.3617000000000008 1.2317 1.4065999999999992
8101.164158928208 0.125966666666665 0.00381051177665153 0.3564999999999987 1.2428500000000007 1.4006500000000006
8101.1647376334295 0.11976666666666702 0.00381051177665153 0.3561999999999994 1.2377500000000001 1.4060500000000022
8101.1653163391165 0.11463333333333203 0.00381051177665153 0.36050000000000004 1.2318499999999997 1.4076500000000003
8101.1658950545825 0.10386666666666677 0.00381051177665153 0.36625000000000085 1.2341499999999996 1.3995999999999995
8101.166462189984 0.09826666666666384 0.00381051177665153 0.364749999999999 1.2312999999999992 1.40395
8101.167040895205 0.09439999999999849 0.00381051177665153 0.3688500000000001 1.232549999999998 1.3986
8101.167619600892 0.09339999999999904 0.00381051177665153 0.3653999999999993 1.2359999999999989 1.3986
8101.168209886178 0.08839999999999826 0.00381051177665153 0.3651 1.2349499999999995 1.3999499999999987
8101.168777021579 0.08396666666666519 0.00381051177665153 0.36460000000000115 1.2365499999999994 1.3988499999999995
8101.169367307331 0.07666666666666444 0.00381051177665153 0.36100000000000065 1.2378999999999998 1.4010999999999996
8101.1699344427325 0.07213333333332983 0.00381051177665153 0.3624500000000008 1.2417499999999997 1.3957999999999995
8101.170524728019 0.062233333333331586 0.00381051177665153 0.3540499999999991 1.2391999999999985 1.4067500000000006
8101.17110343324 0.062466666666663784 0.00381051177665153 0.36100000000000065 1.235050000000001 1.4039499999999983
8101.171682138927 0.06679999999999708 0.00381051177665153 0.3612000000000002 1.2357000000000014 1.4030999999999985
8101.172260854393 0.05423333333333247 0.00381051177665153 0.35854999999999926 1.2354500000000002 1.4060000000000006
8101.172839559615 0.05586666666666318 0.00381051177665153 0.364749999999999 1.2307000000000006 1.4045500000000004
8101.173406695016 0.04969999999999786 0.00381051177665153 0.36870000000000047 1.2309 1.4003999999999994
8101.173985400237 0.05356666666666676 0.00381051177665153 0.35304999999999964 1.2361000000000004 1.41085
8101.174575685989 0.047699999999998965 0.00381051177665153 0.35969999999999835 1.2360000000000007 1.404300000000001
8101.17514282139 0.04963333333333253 0.00381051177665153 0.36065000000000147 1.234399999999999 1.4049499999999995
8101.175721536856 0.04423333333333268 0.00381051177665153 0.35540000000000127 1.2381499999999992 1.4064499999999995
8101.176300242078 0.04049999999999798 0.0038202675880682027 0.3612000000000002 1.2395999999999994 1.3992000000000004
8101.176878947299 0.04710000000000214 0.00381051177665153 0.3582000000000001 1.246649999999999 1.395150000000001
8101.177457662765 0.04273333333333085 0.00381051177665153 0.35570000000000057 1.2414500000000004 1.402849999999999
8101.178047938272 0.04803333333333093 0.00381051177665153 0.35524999999999984 1.2390499999999989 1.4056999999999995
8101.178626653738 0.046133333333331805 0.00381051177665153 0.3594500000000007 1.23785 1.4026999999999994
8101.179216939025 0.04469999999999885 0.0038202675880682027 0.3553499999999996 1.236749999999999 1.4078999999999997
8101.179795644712 0.04583333333333428 0.00381051177665153 0.3586999999999989 1.2351500000000009 1.4061500000000002
8101.180374349933 0.03850000000000087 0.00381051177665153 0.35715000000000074 1.2356999999999996 1.4071499999999997
8101.180964635685 0.04633333333333134 0.00381051177665153 0.3600500000000011 1.2355999999999998 1.404349999999999
8101.1815317706205 0.04276666666666529 0.00381051177665153 0.35605000000000153 1.2400000000000002 1.40395
8101.182098906022 0.04163333333333341 0.0038202675880682027 0.35435000000000016 1.2399500000000003 1.4056999999999995
8101.182677611243 0.044433333333332214 0.0038202675880682027 0.35524999999999984 1.2402499999999996 1.4045000000000005
8101.183256326709 0.044266666666665344 0.0038202675880682027 0.3570999999999991 1.234300000000001 1.4085999999999999
8101.183846611995 0.04073333333333018 0.00381051177665153 0.3587000000000007 1.2347000000000001 1.4065999999999992
8101.184413737617 0.048599999999998644 0.00381051177665153 0.35939999999999905 1.2434999999999992 1.3971
8101.184992452618 0.04753333333333032 0.0038202675880682027 0.36275000000000013 1.2338000000000005 1.4034500000000012
8101.185559588019 0.044766666666665955 0.00381051177665153 0.3561999999999994 1.234 1.4098000000000006
8101.18613829324 0.040966666666667706 0.00381051177665153 0.35875000000000057 1.2380499999999994 1.4032000000000018
8101.186717008706 0.042166666666666686 0.0038202675880682027 0.356799999999998 1.2376000000000005 1.4056000000000015
8101.187307284214 0.04373333333333207 0.0038202675880682027 0.36274999999999835 1.241150000000001 1.3961000000000006
8101.18788599968 0.03836666666666666 0.0038202675880682027 0.3528999999999982 1.2409 1.406200000000002
8101.188476274721 0.04529999999999923 0.0038202675880682027 0.3496499999999987 1.2433500000000013 1.407
8101.189043410122 0.04313333333333347 0.00381051177665153 0.35885000000000034 1.231399999999999 1.4097500000000007
8101.189633695409 0.047699999999998965 0.0038202675880682027 0.3512999999999984 1.2485999999999997 1.400100000000002
8101.190212410875 0.04320000000000057 0.0038202675880682027 0.35490000000000066 1.2403499999999994 1.40475
8101.190791116096 0.04383333333333361 0.0038202675880682027 0.36275000000000013 1.2326000000000015 1.4046500000000002
8101.191346681211 0.035199999999999676 0.0038202675880682027 0.35970000000000013 1.2379499999999997 1.4023500000000002
8101.191925386898 0.040866666666664386 0.0038202675880682027 0.3650500000000001 1.232800000000001 1.402149999999999
8101.1925156721845 0.04606666666666648 0.00381051177665153 0.3591999999999995 1.2391000000000005 1.4017
8101.193094377406 0.04079999999999906 0.0038202675880682027 0.3625499999999988 1.2361499999999985 1.4013000000000009
8101.193661512807 0.04096666666666415 0.0038202675880682027 0.3605499999999999 1.2361000000000004 1.4033499999999997
8101.194240218028 0.03670000000000151 0.0038202675880682027 0.3583499999999997 1.2360000000000007 1.4056499999999996
8101.194818933029 0.043499999999998096 0.00381051177665153 0.35909999999999975 1.2371999999999996 1.4037000000000006
8101.195397638716 0.04173333333333318 0.0038202675880682027 0.36380000000000123 1.2333499999999997 1.402849999999999
8101.195976343937 0.04016666666666602 0.0038202675880682027 0.35904999999999987 1.2308500000000002 1.4101
8101.1965550589375 0.041966666666665375 0.0038202675880682027 0.35605000000000153 1.2413499999999988 1.4025999999999996
8101.1971453446895 0.041333333333332334 0.0038202675880682027 0.3592999999999993 1.2338000000000005 1.4068999999999985
8101.197724049911 0.0410666666666657 0.0038202675880682027 0.3547000000000011 1.2318999999999996 1.4133999999999993
8101.198314335197 0.04289999999999772 0.0038202675880682027 0.3661499999999993 1.23555 1.398299999999999
8101.198893040419 0.042333333333333556 0.0038202675880682027 0.3548000000000009 1.2422000000000004 1.4029999999999987
8101.199471755885 0.03823333333333245 0.0038202675880682027 0.3567499999999999 1.2386 1.4046500000000002
8101.200050461106 0.044099999999998474 0.0038202675880682027 0.35909999999999975 1.236600000000001 1.4042999999999992
8101.200629166327 0.03679999999999772 0.003830288645926193 0.35580000000000034 1.2373499999999993 1.4068500000000004
8101.201219451614 0.037666666666666515 0.0038202675880682027 0.3662499999999991 1.2299500000000005 1.4038000000000004
8101.201786587015 0.034833333333331495 0.0038202675880682027 0.3617000000000008 1.234849999999998 1.4034499999999994
8101.20235372195 0.03616666666666646 0.0038202675880682027 0.35575000000000045 1.2316000000000003 1.4126499999999993
8101.202932427172 0.039499999999998536 0.0038202675880682027 0.3616500000000009 1.2348 1.4035499999999992
8101.203522712458 0.034133333333329574 0.0038202675880682027 0.35195000000000043 1.2451999999999988 1.402849999999999
8101.20412456803 0.03350000000000186 0.003830288645926193 0.3605999999999998 1.2396000000000011 1.3998000000000008
8101.204691703431 0.03916666666666657 0.0038202675880682027 0.360850000000001 1.2417999999999996 1.3973499999999994
8101.205258838367 0.03513333333333257 0.0038202675880682027 0.3623000000000012 1.2373999999999992 1.4002999999999997
8101.205849123653 0.03376666666666672 0.003830288645926193 0.3622000000000014 1.2338500000000003 1.40395
8101.206427828874 0.04079999999999728 0.0038202675880682027 0.35595 1.2396000000000011 1.4044499999999989
